Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status
2,43,1,8014,0,1,2.0768193183416446,1,37,39,9,4,0.9614316793235945,0,0,0,1,0,0,50,0,7,11,11,11,0.599744672361884,0,3,7,7,7,0.6412826123073417,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2
4,39,1,9991,0,1,-0.19817587333920963,1,38,19,9,7,1.451750846275357,0,0,0,1,0,1,31,0,0,5,11,4,0.1257823341381759,0,0,5,10,4,0.11575859115170441,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,1
1,17,1,9773,1,1,2.152652491397673,1,1,19,4,7,1.4793744613148931,0,0,0,1,0,1,19,0,0,6,6,6,0.6591854936572672,0,0,6,7,6,0.8057944797995413,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
4,39,1,9991,0,1,0.5601558572210751,1,1,37,141,192,0.18797045821658723,0,0,0,1,0,0,35,0,0,5,8,5,0.28064131593404107,0,0,5,9,5,0.5041893893971755,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
2,39,1,9085,1,19,0.03690696313447821,1,38,38,4,7,0.08438190181832748,0,0,0,1,0,0,31,0,0,6,0,0,-2.1971023927998017,0,0,6,0,0,-1.963488622985818,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
2,51,1,8014,0,19,0.03690696313447821,1,37,37,9,9,-1.5868468080735956,0,0,1,1,0,0,42,0,5,11,14,10,0.2599934516945925,0,5,11,14,10,0.4932219315643623,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,1
1,18,4,9147,1,1,-0.19817587333920963,1,37,37,9,9,-0.48880811025204196,1,0,0,0,0,0,34,0,0,5,5,0,-2.1971023927998017,0,0,5,0,0,-1.963488622985818,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,0
1,1,1,9500,1,1,1.4701539338934166,1,1,1,4,4,0.9683375830834781,1,0,0,1,0,1,18,0,0,7,7,7,0.9280993445853251,0,0,8,8,8,0.9706490803490159,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,17,1,9853,1,1,-0.577341738619352,1,3,3,3,3,-0.7167029343282142,1,0,0,0,0,1,18,0,0,7,7,7,0.3396352137610375,0,0,7,8,6,0.5955848713372864,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,1
1,44,1,9085,1,39,0.5601558572210751,1,37,38,5,6,0.8992785454846383,1,0,0,1,0,0,21,0,2,6,16,5,0.4182937441970322,0,1,6,15,2,0.6275732900163251,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,1
4,39,1,9500,1,19,0.03690696313447821,1,38,19,5,7,0.8992785454846383,0,0,0,1,0,1,26,0,0,7,13,5,0.4334355113059614,0,0,8,12,6,0.14363421314343794,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
1,43,1,9500,1,1,2.8351510489019294,1,19,37,8,8,-1.863082958468955,0,0,0,1,0,0,20,0,0,7,8,6,0.5387396189271497,0,0,8,8,8,0.6755559180348834,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,1
1,1,1,9238,1,1,0.18098999194093274,1,38,38,5,7,-0.4128431688933185,0,0,0,1,0,0,19,0,0,6,13,3,-0.06348975472343693,0,0,6,12,3,0.019793335114587998,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1
1,1,1,9853,1,1,-0.577341738619352,1,19,19,5,5,-0.6890793192886778,0,0,0,1,0,1,19,0,0,6,7,6,0.5756108050690224,0,0,6,6,6,0.5635964526582474,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,53,1,9147,1,42,0.5601558572210751,1,3,4,2,1,0.9130903530044054,0,0,0,1,0,0,20,0,6,11,19,9,0.3953516728198671,0,3,9,14,8,0.16907262228343556,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,1,1,9238,1,1,-0.6531749116753804,1,34,34,0,0,0.16034684317705286,0,0,0,1,0,0,19,0,0,6,8,6,0.17740199473679763,0,0,6,7,6,0.17973542850978177,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,1,1,9853,1,1,0.5601558572210751,1,37,37,9,9,1.2652914447584902,0,0,0,1,0,0,18,0,0,6,6,6,0.6247723865915191,0,0,6,9,6,0.4036543592630536,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,39,1,9991,0,3,-0.19817587333920963,1,37,37,9,9,1.3274445785974445,0,0,0,1,0,0,28,0,10,14,16,11,0.13047503055623222,0,6,11,16,10,0.3396775219049759,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,17,1,9853,1,1,0.10515681888490426,1,1,19,4,5,-0.30925461249505876,1,0,0,1,0,0,22,0,0,6,10,5,0.5215330653942757,0,0,6,8,5,0.4164497267346691,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,1
1,44,1,8014,0,39,2.0768193183416446,1,37,37,7,7,2.011129050825959,0,0,0,1,0,1,21,0,3,6,6,6,0.831251028986006,0,2,6,6,6,0.7555269647324803,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,44,1,9085,1,39,0.5601558572210751,1,4,38,4,5,0.8992785454846383,1,0,0,1,0,0,21,0,0,6,11,4,0.4355002977299062,0,0,6,19,1,0.1477470098307431,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1
1,39,1,9500,1,1,1.3184875877813598,1,1,19,5,3,0.8992785454846383,0,1,0,1,0,0,26,0,0,7,11,5,0.11545840201845144,0,0,8,13,5,0.3665477935953686,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,1
1,1,6,9773,1,1,0.6359890302771035,1,30,37,7,7,0.09819370933809662,1,0,1,0,0,0,18,0,0,6,8,5,0.48711995832852795,0,0,6,8,5,0.22451921466043628,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,17,2,9085,1,1,-0.9565076038994943,1,1,1,9,10,-0.8271973944863575,0,0,0,0,0,0,20,0,0,5,8,2,-0.029076647657689237,0,0,5,8,2,0.4036543592630536,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,17,2,9085,1,1,2.531818356677815,1,1,19,4,3,2.1906825485829424,0,0,0,1,0,0,18,0,0,6,7,6,0.8705802942040037,0,0,6,7,6,0.7235385460534415,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,1,4,9500,1,1,1.0909880686132745,1,1,1,4,9,-0.1711365372973791,1,0,0,1,0,1,19,0,0,8,11,7,0.4582129483932997,0,0,8,11,7,0.5047377622888161,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,51,1,9238,1,1,-0.8806744308434659,1,3,19,3,10,-1.0412804110427605,1,0,0,1,0,0,20,0,5,11,12,11,0.22432895891736307,0,5,11,14,11,0.3396775219049759,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,44,1,9085,1,39,1.3184875877813598,1,38,37,4,6,1.5898689214730366,1,0,0,1,0,1,22,0,3,6,11,6,0.516616907242026,0,2,6,10,3,0.3396775219049759,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,17,1,9670,1,1,-0.6531749116753804,1,37,19,5,8,-0.8824446245654292,1,0,1,1,0,0,18,0,0,6,6,5,0.23934558745514387,0,0,6,9,4,0.6687012568893749,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,17,1,9147,1,1,-2.7765037572441775,1,38,37,6,4,-2.1393191088643144,1,0,0,1,0,0,19,0,0,5,10,3,0.005336459408058453,0,0,5,9,0,-1.963488622985818,3,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,0
1,17,4,9070,1,1,-0.577341738619352,1,1,3,3,3,0.13272322813751652,0,0,0,1,0,1,18,0,0,6,9,5,0.19804985897624625,0,0,6,8,4,0.1861331122455895,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,1
1,17,1,9254,1,1,0.25682316499696123,1,37,37,7,7,-0.36450184257413043,1,0,0,1,0,0,20,0,0,6,13,3,-0.06348975472343693,0,0,6,12,3,0.019793335114587998,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,1
1,1,1,9773,1,1,-0.9565076038994943,1,38,37,9,9,-0.8410092020061256,1,1,0,1,0,0,19,0,0,6,11,4,0.3322609765326628,0,0,6,11,3,0.1477470098307431,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,1
1,1,1,9254,1,1,-0.3498422194512666,1,19,38,9,9,0.001511056699720468,0,0,0,1,0,0,19,0,0,6,6,6,0.28064131593404107,0,0,6,7,4,0.4836254059606505,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1
1,17,1,9500,1,1,0.7118222033331321,1,37,37,5,5,0.29846491837473255,1,0,0,1,0,0,19,0,0,8,8,7,0.8446229791601252,0,0,8,8,7,0.8639220063134518,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,1,1,171,1,1,0.18098999194093274,1,1,19,3,9,0.6990073364480024,1,0,0,1,0,0,18,0,0,0,0,0,-2.1971023927998017,0,0,0,0,0,-1.963488622985818,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,7,1,9070,1,40,-0.9565076038994943,1,1,19,3,9,-0.48190220649215837,1,0,0,1,0,0,21,0,9,13,14,13,0.6141837382635971,1,6,12,12,12,0.7715211740719997,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,39,1,9991,0,40,0.5601558572210751,1,1,19,9,9,0.8302195078857985,0,0,0,1,0,0,27,0,0,5,5,5,1.0652601570330913,0,0,5,5,5,0.8770829557128279,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,17,1,9238,1,1,0.18098999194093274,1,1,19,4,4,0.1465350356572837,0,0,0,1,0,0,19,0,0,6,6,6,0.831251028986006,0,0,6,7,6,0.8332131243815745,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
4,39,1,9085,1,1,0.03690696313447821,1,34,34,0,0,0.08438190181832748,0,0,0,1,0,0,25,0,0,5,5,0,-2.1971023927998017,0,0,5,5,0,-1.963488622985818,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,1,2,9500,1,1,0.33265633805298966,1,19,19,7,7,-0.4266549764130867,1,0,0,1,0,1,18,0,0,8,8,7,0.8286946267468367,0,0,8,8,7,0.8491159382391543,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,39,1,9500,1,3,-0.8048412577874374,1,19,1,4,8,0.6092305875695118,0,0,0,1,0,0,24,0,0,8,8,7,0.3635277423809708,0,0,8,8,7,0.41672391318048935,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,1,3,9500,1,1,-0.3498422194512666,1,1,1,4,10,-0.5578671478508818,1,0,0,1,0,0,20,0,0,7,8,7,0.19546887594631532,0,0,8,9,7,0.7372478683444581,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,7,1,9991,0,40,0.5601558572210751,1,37,37,6,6,0.8992785454846383,0,0,0,1,0,0,26,0,3,5,5,5,0.6935986007230148,0,1,5,5,5,1.030627365372214,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,1,1,9238,1,1,-0.04650952722715268,1,1,38,9,7,0.008416960459604059,1,0,0,1,0,1,20,0,0,6,9,6,0.3494675300655368,0,0,6,6,6,0.30768910322593723,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,1,1,9085,1,1,-0.12234270028318116,1,37,37,90,90,0.6921014326881187,0,0,0,1,0,0,18,0,0,5,5,5,0.6935986007230148,0,0,5,6,5,0.9922412629573676,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,1,1,9085,1,1,-0.5015085655633235,1,1,1,9,9,0.029134671739256792,1,0,0,1,0,0,19,0,0,6,13,6,0.9477261605931524,0,0,6,10,6,0.4116514639328132,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,1,1,9853,1,1,0.03690696313447821,1,19,19,9,9,-2.0702600712654746,1,0,0,1,0,0,23,0,0,6,9,5,0.19804985897624625,0,0,6,9,3,0.1477470098307431,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
1,1,4,9500,1,1,0.25682316499696123,1,37,37,9,9,-0.04683026961946761,1,0,0,1,0,1,18,0,0,7,7,6,0.19804985897624625,0,0,7,7,6,0.2629053170752827,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,1,4,9500,1,1,0.5601558572210751,1,1,19,4,5,0.03604057549914038,0,0,0,1,0,0,18,0,0,7,0,0,-2.1971023927998017,0,0,8,0,0,-1.963488622985818,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
1,1,1,9500,1,1,0.18098999194093274,1,2,1,2,8,-0.026112558339815857,0,0,0,1,0,1,19,0,0,7,7,7,0.46676706357821424,0,0,8,9,8,0.5497348045639971,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,42,1,9991,0,1,2.0768193183416446,1,1,2,4,3,-0.48190220649215837,0,0,0,1,0,0,30,0,4,7,9,7,0.7230955496365129,0,1,5,5,5,0.8770829557128279,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,44,1,9085,1,39,0.5601558572210751,1,1,2,4,6,0.8992785454846383,1,0,0,1,0,0,29,0,0,6,0,0,-2.1971023927998017,0,0,6,0,0,-1.963488622985818,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,0
1,1,6,9500,1,1,0.5601558572210751,1,3,1,3,3,0.31227672589449973,1,0,0,1,0,0,19,0,0,8,8,8,0.539513913836129,0,0,8,8,8,0.5803104014180454,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,17,6,9556,1,1,-1.3356734691796368,1,19,2,5,3,-1.0205626997631088,1,0,0,1,0,0,20,0,0,7,7,7,0.6493531773527678,0,0,8,8,8,0.7427315972608648,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,1,1,9500,1,1,0.8634885494451889,1,37,37,9,3,1.6243984402724565,0,0,0,1,0,0,20,0,0,7,7,6,0.6763920471901408,0,0,7,7,6,0.707544336713922,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,1,4,9670,1,1,-0.3498422194512666,1,38,38,3,7,-0.4128431688933185,1,0,0,1,0,0,19,0,0,6,8,6,0.5903592795257714,0,0,6,9,6,0.6412826123073417,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,17,1,9147,1,1,-1.2598402961236081,1,38,2,9,2,-1.0205626997631088,1,0,0,1,0,0,20,0,0,5,8,3,0.14298888767104995,0,0,5,12,2,0.08377017247266537,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,1
3,1,2,9085,1,1,0.18098999194093274,1,19,1,4,4,0.16725274693693645,1,0,0,1,0,0,21,0,0,5,8,0,-2.1971023927998017,4,0,5,12,0,-1.963488622985818,4,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,17,1,9670,1,1,-0.8806744308434659,1,19,38,4,10,-0.868632817045661,0,0,0,1,0,0,19,0,0,6,10,5,0.17740199473679763,0,0,6,9,4,0.8386968532979812,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,1,3,9500,1,1,0.10515681888490426,1,37,38,9,9,-0.4611844952125066,1,0,0,1,0,1,18,0,0,8,8,7,0.2977495463038698,0,0,8,8,7,0.355580335762555,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,39,1,8014,0,1,-0.9565076038994943,1,37,37,7,8,-0.48190220649215837,0,0,0,1,0,1,27,0,0,6,8,6,0.24622820886829339,0,0,6,10,5,0.4932219315643623,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,17,2,9147,1,1,-0.577341738619352,1,38,38,6,8,-0.8617269132857774,1,0,0,1,0,1,19,0,0,5,6,5,0.5697114152863227,0,0,5,5,5,0.4164497267346691,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,1,1,9500,1,1,0.6359890302771035,1,1,1,90,3,0.05675828677879213,0,0,0,1,0,1,19,0,0,7,7,0,-2.1971023927998017,2,0,7,7,0,-1.963488622985818,2,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,1,1,9773,1,1,0.5601558572210751,1,1,19,4,8,-0.1642306335374955,1,0,0,1,0,0,19,0,0,6,7,5,0.7348943292019121,0,0,6,7,6,0.8332131243815745,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,1,6,9500,1,1,0.8634885494451889,1,19,19,5,5,0.2294058807758927,1,0,0,1,0,1,18,0,0,8,8,7,0.6552525671354678,0,0,8,8,7,0.6878943080967987,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,17,1,9254,1,1,-0.8048412577874374,1,19,19,5,5,-0.6062084741700698,0,0,0,1,0,1,20,0,0,6,10,4,0.1257823341381759,0,0,6,6,6,0.051781753793626685,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1
1,1,1,9670,1,1,-0.19817587333920963,1,19,37,4,5,-0.5647730516107663,0,0,0,1,0,1,18,0,0,6,6,6,0.7968379219202583,0,0,6,8,6,0.6595617086953638,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,1,5,9670,1,1,0.03690696313447821,1,9,1,2,4,0.41586528229275943,1,0,0,1,0,0,19,0,0,6,0,0,-2.1971023927998017,0,0,6,0,0,-1.963488622985818,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
2,39,1,9500,1,19,0.03690696313447821,1,37,37,9,9,0.13962913189740012,1,0,0,1,0,0,36,0,0,7,7,6,0.13610626625790043,0,0,7,7,6,0.20532616345301308,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,43,1,9556,1,1,1.0909880686132745,1,3,4,3,2,-1.863082958468955,0,0,0,1,0,0,18,0,0,2,2,0,-2.1971023927998017,0,0,4,4,1,1.1073995702019073,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,1
1,43,1,9130,1,1,-0.425675392507295,1,19,38,4,5,-0.4335608801729703,1,0,1,1,0,0,18,0,0,5,11,1,0.28064131593404107,0,0,5,9,3,0.3396775219049759,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,1
1,17,6,9500,1,1,0.25682316499696123,1,19,38,9,3,0.38133576349333953,1,0,0,1,0,0,19,0,0,8,9,7,0.3425849086523873,0,0,8,9,7,0.39725667552724586,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,1,5,9500,1,1,-0.425675392507295,1,19,19,7,8,-0.4611844952125066,1,0,0,1,0,1,18,0,0,8,8,7,0.4239964876536419,0,0,8,8,7,0.47293213457365746,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,17,1,9670,1,1,-0.7290080847314089,1,19,19,1,1,-0.8548210095258938,0,0,0,1,0,0,18,0,0,5,5,4,0.0741626735395542,0,0,5,5,4,0.1477470098307431,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,1,1,9238,1,1,-0.3498422194512666,1,37,19,9,3,-0.7236088380880977,1,0,0,1,0,1,19,0,0,6,6,6,0.48711995832852795,0,0,6,6,6,0.7555269647324803,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,1,1,9500,1,1,-0.3498422194512666,1,3,1,2,1,0.05675828677879213,0,0,0,1,0,1,19,0,0,7,8,7,0.7787710407107407,0,0,8,8,8,1.1169960958056189,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,1,2,9500,1,1,0.5601558572210751,1,1,19,7,7,0.20178226573635638,1,0,0,1,0,0,18,0,0,7,8,7,0.47240835505792095,0,0,8,8,8,0.735534203058081,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,0
1,1,2,9773,1,1,-0.8806744308434659,1,1,19,9,7,-0.5578671478508818,1,0,0,1,0,0,20,0,0,6,6,6,0.5559461724600238,0,0,6,10,5,0.4932219315643623,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,1,3,9254,1,1,-0.8048412577874374,1,19,38,3,10,-0.8755387208055456,1,0,0,1,0,1,20,0,0,6,8,5,0.4458242298496307,0,0,6,9,5,0.4932219315643623,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,1
1,18,1,9500,1,1,-0.5015085655633235,1,38,37,5,5,-0.8410092020061256,1,0,0,1,0,0,20,0,0,8,8,7,0.7767799966590794,0,0,8,8,7,0.8008591237747752,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,1,4,9500,1,1,0.18098999194093274,1,37,37,9,8,-0.27472509369563886,1,0,0,1,0,1,18,0,0,8,8,7,0.565876811927568,0,0,8,8,7,0.6048158150132376,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,1,2,9500,1,1,-0.12234270028318116,1,19,19,7,5,-0.33687822753459506,1,0,0,1,0,0,18,0,0,7,8,7,0.7206989225372912,0,0,8,8,8,0.7204196752322354,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,17,4,9085,1,1,0.5601558572210751,1,19,37,4,7,-0.22638376737645077,0,0,0,1,0,0,19,0,0,5,11,5,0.22164741810704466,2,0,5,6,5,0.45483582914951554,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,1,3,9147,1,1,-0.12234270028318116,1,19,38,9,7,0.37442985973345594,1,0,0,1,0,0,19,0,0,5,5,5,0.23934558745514387,0,0,5,8,4,0.1957296378493013,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,1
2,39,1,8014,0,1,-0.19817587333920963,1,34,34,99,99,-0.8410092020061256,0,0,0,1,0,0,44,0,0,6,9,6,0.10857578060530189,0,1,6,15,2,0.1477470098307431,1,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,7,1,9003,1,3,-0.19817587333920963,1,38,37,5,6,0.20868816949623997,0,0,0,1,0,0,32,0,0,6,7,0,-2.1971023927998017,0,0,6,6,0,-1.963488622985818,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,43,1,9853,1,1,0.5601558572210751,1,37,19,9,8,-0.32306642001482694,0,0,0,1,0,0,22,0,0,6,9,5,0.61100714376522,0,0,6,8,5,0.3396775219049759,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,0
2,39,1,9003,1,1,-0.19817587333920963,1,1,19,4,9,1.7556106117102526,1,0,0,1,0,0,36,0,4,12,14,12,0.6618326557392481,0,5,12,18,11,0.7409867744238265,0,-1.0009723271182625,0.12438647318417584,1.545606837207885,2
1,17,1,9773,1,1,-0.577341738619352,1,37,37,5,7,-0.4749963027322748,0,0,0,1,0,1,18,0,0,6,7,6,0.3838806371312845,0,0,6,8,6,0.5955848713372864,0,1.7397314879516577,-0.6712422506637118,-0.40621112311617363,2
1,1,1,9130,1,1,2.0768193183416446,1,3,3,3,2,1.9420700132271194,1,0,0,1,0,0,20,0,0,5,5,5,1.1891473424697832,0,0,5,5,5,0.8386968532979812,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,51,1,9070,1,1,-0.19817587333920963,1,19,19,5,7,-0.1711365372973791,0,0,0,1,0,1,20,0,5,11,11,11,0.6560570293785627,0,5,11,11,11,0.6188491758311332,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,2
1,17,1,9238,1,1,0.8634885494451889,1,3,1,2,3,-0.005394847060163122,0,0,0,1,0,0,19,0,0,6,8,5,-0.008428783418240623,0,0,6,11,4,0.051781753793626685,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,2
1,39,1,9147,1,19,0.03690696313447821,1,3,1,3,5,1.8108578417893233,1,0,1,1,0,0,24,0,0,5,8,5,-0.09102024037603546,0,0,5,6,5,0.3780636243198223,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,2
1,17,1,9238,1,1,1.166821241669303,1,1,1,4,9,0.1948763619764728,0,0,0,1,0,0,20,0,0,6,11,5,-0.008428783418240623,0,0,6,11,4,0.03258870258620347,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,1
1,43,1,8014,0,1,0.03690696313447821,1,3,3,2,3,0.5539833574904391,0,0,0,1,0,0,27,0,7,10,10,9,0.1659309590482151,0,4,11,11,5,0.10936090741589667,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,0
1,1,1,9853,1,1,0.02932364582887579,1,1,38,5,10,0.29846491837473255,1,0,0,1,0,0,20,0,0,6,9,5,0.7624248148545106,0,4,8,8,8,0.4596340919513714,0,1.476924272807967,1.1370048489905784,-1.7896667428492534,1
1,43,6,9238,1,1,-0.2740090463952381,1,34,34,0,0,-0.12279521097819103,0,0,0,1,0,1,23,0,15,16,18,16,0.48711995832852795,0,11,13,15,13,0.582789503865671,0,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,1,5,9500,1,1,0.8634885494451889,1,19,38,4,8,0.9890552943631308,1,0,0,1,0,1,18,0,0,8,9,8,0.551128337470819,1,0,8,9,8,0.5911064927222209,1,-0.8132528877299118,-1.4668709745115993,-1.3755112388527264,2
1,17,1,9238,1,1,-0.9565076038994943,1,37,37,4,9,-0.6821734155287943,1,0,0,1,0,1,18,0,0,6,10,5,-0.014328173200940228,1,0,6,9,5,0.3780636243198223,0,0.4256954122332026,1.7879738048661231,-0.7498720732409514,2
1,17,3,9500,1,1,0.8634885494451889,1,1,37,9,9,-0.03301846209969945,1,0,0,1,0,1,20,0,0,8,8,7,0.5877045541235565,0,0,8,8,7,0.625105612003942,0,-0.2876384574425296,0.12438647318417584,0.7657608350016585,2
1,1,1,9254,1,1,-0.04650952722715268,1,19,38,9,7,-0.4749963027322748,0,0,0,1,0,1,20,0,0,6,6,6,0.3494675300655368,0,0,6,7,6,0.30768910322593723,0,0.8762220667652447,-1.1052215545807416,0.347199421388147,2
1,1,1,9670,1,1,0.7118222033331321,1,38,19,7,10,0.09819370933809662,0,0,0,1,0,0,23,0,0,6,11,6,0.25483148563473024,0,0,6,9,5,0.49961961530017,0,-0.17500679380951956,-0.454252598705197,0.8891263042772198,0
1,1,2,9500,1,1,0.25682316499696123,1,19,19,9,9,0.8992785454846383,1,0,0,1,0,0,20,0,0,7,7,6,0.6867159793098657,0,0,7,7,6,0.7171408623176342,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,39,1,9254,1,9,0.03690696313447821,1,34,34,0,0,-1.1724925824805565,1,0,0,0,0,0,28,0,0,5,10,0,-2.1971023927998017,0,0,5,10,0,-1.963488622985818,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
1,1,1,9670,1,1,-0.8048412577874374,1,1,19,3,5,-0.702891126808446,1,0,0,1,0,0,21,0,0,5,8,4,0.17740199473679763,0,0,5,5,5,0.4932219315643623,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,2
1,1,2,9556,1,1,0.03690696313447821,1,19,19,9,9,-1.5523172892741757,1,0,0,1,0,0,21,0,0,2,2,2,0.3838806371312845,0,0,7,0,0,-1.963488622985818,0,0.3130637486001926,-0.5265824826913685,0.7877903830865802,0
1,7,1,9500,1,3,0.5601558572210751,1,34,34,0,0,0.8992785454846383,0,0,0,1,0,0,28,0,0,7,0,0,-2.1971023927998017,0,0,8,0,0,-1.963488622985818,0,-1.4890428695279747,0.9923450810182353,0.14012166938988344,0
